msg_type,processing_time_ns,buff_read_ns
l2update,12458,1934
match,18217,2222
l2update,12466,1951
match,19500,4861
l2update,12323,1981
match,18830,2283
l2update,12590,1821
match,18874,2310
l2update,12205,1902
match,18922,2294
l2update,13396,4523
match,24676,2256
l2update,12758,2172
match,19039,2323
l2update,21235,1987
match,15737,2086
l2update,11427,1745
match,16096,1946
l2update,11553,4438
match,16292,1985
l2update,10683,1698
match,16422,2002
l2update,11072,1707
match,15541,1973
l2update,10569,1717
match,16669,4457
l2update,10845,1747
match,16050,2027
l2update,11089,1685
match,16228,1973
l2update,10693,1684
match,16192,1961
l2update,10569,1703
match,16634,4231
l2update,10642,1815
match,16420,2023
l2update,10561,1656
match,15999,2044
l2update,11267,1694
match,16086,1918
l2update,10639,1645
match,16310,4226
l2update,10709,1760
match,16255,2008
l2update,11069,1759
match,16218,1999
l2update,10922,1713
match,15642,1930
l2update,10677,1702
match,16564,4230
l2update,10812,1737
match,16786,2021
l2update,11058,1725
match,16297,1997
l2update,10805,1678
match,16114,2007
l2update,11323,3990
match,16193,2005
l2update,11032,1726
match,16256,1994
l2update,11155,1691
match,16188,1941
l2update,10537,1679
match,16311,4252
l2update,10593,1733
match,16361,2022
l2update,10701,1673
match,16153,1996
l2update,11378,1634
match,16541,1907
l2update,10788,1633
match,16836,4279
l2update,10728,1782
match,16356,2023
l2update,10625,1665
match,16274,2005
l2update,10790,1716
match,16320,2014
l2update,10852,1683
match,16599,4162
l2update,11008,1802
match,16316,2007
l2update,11238,1704
match,15826,1947
l2update,10771,1730
match,17105,2019
l2update,10699,1642
match,16535,4166
l2update,10742,1727
match,24275,2012
l2update,10074,1693
match,15363,1893
l2update,10220,1602
match,16161,1909
l2update,10848,3848
match,15097,1919
l2update,10802,1645
match,24145,1852
l2update,10657,1767
match,15718,1916
l2update,11057,10823
match,25209,2007
l2update,20796,3461
match,16281,2110
l2update,10807,1696
match,15769,1991
l2update,19695,1665
match,24588,2055
l2update,10164,1702
match,15478,4129
l2update,10441,1795
match,15681,1932
l2update,10146,1641
match,14941,1907
l2update,10451,1616
match,15453,1925
l2update,10231,1576
match,16016,4050
l2update,10276,1600
match,24939,1951
l2update,10465,1760
match,15350,1892
l2update,10843,1649
match,15673,1920
l2update,10421,1612
match,16142,4188
l2update,10513,1676
match,15871,1960
l2update,10392,1634
match,15728,1933
l2update,10922,1624
match,15752,1957
l2update,11011,3966
match,15378,1950
l2update,10839,1642
match,15406,1929
l2update,10613,1685
match,15757,1979
l2update,10268,1649
match,15760,1957
l2update,10875,3863
match,15436,1953
l2update,10811,1657
match,15270,1900
l2update,10854,1704
match,15590,2003
l2update,10523,1665
match,16951,4091
l2update,10505,1662
match,15785,1968
l2update,10926,1654
match,15690,1930
l2update,10424,1622
match,15288,1954
l2update,11143,1664
match,16135,3988
l2update,10849,1675
match,15243,1937
l2update,10770,1623
match,15302,1895
l2update,10888,1649
match,15558,1877
l2update,10374,1622
match,16041,4084
l2update,10415,1703
match,25005,1951
l2update,20982,1761
match,18228,2377
l2update,12578,1962
match,18434,2344
l2update,12274,1889
match,19206,4643
l2update,12445,1982
match,18719,2306
l2update,12418,1988
match,18121,2361
l2update,12274,1987
match,18095,2289
l2update,15261,21053
match,18593,2620
l2update,12985,2033
match,18228,2235
l2update,12868,1997
match,18701,2313
l2update,12902,1950
match,20712,12013
l2update,12484,2223
match,18652,2295
l2update,12650,1904
match,18771,2359
l2update,12337,1969
match,18304,2265
l2update,12869,2009
match,19190,5200
l2update,12288,2005
match,18453,2332
l2update,12734,2120
match,18476,2314
l2update,12937,1960
match,18336,2264
l2update,12709,1949
match,19120,4957
l2update,13038,1956
match,19822,2280
l2update,12295,1952
match,18760,2320
l2update,12150,1941
match,18281,2244
l2update,12676,1874
match,18596,4884
l2update,12477,2041
match,18374,2280
l2update,12879,2039
match,18260,2255
l2update,12937,1872
match,18771,2349
l2update,12670,4414
match,18774,2316
l2update,12794,1921
match,18403,2276
l2update,12325,1912
match,19507,2302
l2update,12231,1960
match,19346,4849
l2update,12443,1938
match,19006,2336
l2update,12433,1914
match,18959,2319
l2update,12383,1944
match,18828,2290
l2update,12606,1917
match,18488,4806
l2update,12347,1907
match,18136,2227
l2update,12689,1937
match,30007,2263
l2update,13562,2845
match,18875,2371
l2update,12399,2035
match,19590,5678
l2update,12467,2025
match,18878,2306
l2update,12561,1886
match,18883,2321
l2update,13194,1995
match,18692,2212
l2update,12498,1992
match,19105,4882
l2update,12904,1989
match,18629,2347
l2update,12566,1962
match,19106,2269
l2update,12665,1986
match,19099,2338
l2update,13930,4633
match,25031,3270
l2update,13392,2437
match,16107,2150
l2update,20966,1844
match,18805,2463
l2update,30691,2005
match,27455,4493
l2update,24655,9724
match,27098,13551
l2update,13340,2270
match,18484,2364
l2update,13166,2020
match,18636,2317
l2update,12568,1985
match,19513,5609
l2update,12684,2041
match,19444,2324
l2update,12503,1896
match,18911,2361
l2update,12529,1966
match,18914,2338
l2update,13016,1910
match,19544,5029
l2update,12517,1946
match,19146,2301
l2update,12408,1892
match,19358,2584
l2update,12816,1994
match,18350,2293
l2update,12972,1985
match,19413,5112
l2update,13084,2035
match,19238,2313
l2update,12578,1916
match,18931,2312
l2update,13070,1970
match,18231,2307
l2update,13344,4798
match,19040,2403
l2update,12616,1914
match,18941,2318
l2update,12733,1967
match,18229,2341
l2update,12942,1984
match,18513,2246
l2update,12723,4654
match,19130,2372
l2update,12544,1985
match,19050,2276
l2update,12642,1892
match,18740,2334
l2update,12508,1981
match,19487,4931
l2update,12546,2024
match,19162,2321
l2update,12342,1926
match,18963,2352
l2update,13033,1954
match,18212,2309
l2update,12505,1964
match,19445,4766
l2update,12894,2044
match,18020,2311
l2update,12440,1978
match,18070,2294
l2update,13048,2001
match,18231,2273
l2update,12252,1952
match,19199,4863
l2update,12536,2029
match,18884,2314
l2update,12486,2012
match,18850,2337
l2update,13203,1939
match,18503,2216
l2update,12539,1909
match,19182,4838
l2update,12838,1982
match,18368,2286
l2update,13109,2001
match,19340,2204
l2update,12532,1994
match,18807,2306
l2update,13125,4508
match,18343,2325
l2update,12998,1994
match,18288,2302
l2update,12915,1967
match,18771,2278
l2update,13102,2012
match,20686,19741
l2update,12715,2379
match,18688,2320
l2update,13025,1969
match,19176,2307
l2update,12954,1986
match,19127,2330
l2update,12431,1970
match,19428,5143
l2update,12471,1952
match,18490,2256
l2update,12654,1968
match,18279,2266
l2update,12373,1977
match,18160,2272
l2update,12324,2017
match,19389,4871
l2update,12843,2026
match,18717,2342
l2update,12534,1954
match,18886,2308
l2update,13148,2154
match,18287,2295
l2update,12977,2003
match,19362,4956
l2update,12744,2057
match,18305,2269
l2update,13190,1963
match,18743,2220
l2update,13027,1974
match,18910,2234
l2update,13200,4522
match,18372,2302
l2update,12808,1975
match,18364,2188
l2update,12999,1967
match,18987,2232
l2update,12844,1910
match,18771,2269
l2update,13137,4521
match,18221,2326
l2update,12837,1935
match,18264,2295
l2update,12787,2009
match,18427,2281
l2update,12384,2020
match,19001,4746
l2update,12395,2001
match,18855,2309
l2update,12428,1966
match,18795,2221
l2update,12401,1884
match,18754,2215
l2update,12155,1923
match,19218,4784
l2update,12704,1959
match,19110,2200
l2update,12381,1952
match,19001,2323
l2update,12587,1934
match,18734,2296
l2update,12463,1916
match,19135,4807
l2update,12977,2054
match,19025,2360
l2update,12377,1959
match,18868,2285
l2update,12247,1908
match,18960,2300
l2update,13327,4432
match,20160,2372
l2update,13111,1884
match,19097,2240
l2update,12336,1954
match,18396,2190
l2update,12624,1933
match,19138,2250
l2update,13498,4568
match,18874,2206
l2update,12321,1947
match,18996,2281
l2update,12294,1961
match,18725,2308
l2update,12252,1900
match,19174,4750
l2update,12439,2033
match,18752,2318
l2update,12389,1903
match,18869,2269
l2update,12348,1975
match,25520,2238
l2update,13026,2219
match,26961,5126
l2update,10912,1916
match,16390,2041
l2update,11129,1714
match,16329,2006
l2update,10718,1642
match,15964,1998
l2update,10616,1730
match,16596,4273
l2update,10700,1681
match,16273,1976
l2update,10810,1735
match,16172,2012
l2update,10624,1743
match,16362,1960
l2update,11371,1818
match,16714,4382
l2update,11283,1685
match,16294,1977
l2update,10661,1707
match,16282,2019
l2update,10500,1724
match,16156,2014
l2update,11514,3970
match,16454,1948
l2update,10578,1681
match,15806,1964
l2update,10652,1711
match,15770,1979
l2update,10688,1740
match,16472,4189
l2update,10880,1710
match,16064,1952
l2update,11139,1773
match,15700,1974
l2update,10641,1750
match,15793,1968
l2update,10748,1738
match,16708,4178
l2update,10815,1771
match,16233,1951
l2update,10715,1725
match,16362,1984
l2update,11084,1730
match,16428,1966
l2update,10909,1722
match,16978,4288
l2update,10912,1747
match,16835,1963
l2update,10660,1670
match,16328,2004
l2update,11239,1717
match,16248,1961
l2update,10613,1702
match,16536,4198
l2update,11351,1752
match,16318,1914
l2update,10701,1760
match,16372,2015
l2update,10786,1723
match,15741,1973
l2update,11548,3955
match,16356,1965
l2update,11257,1729
match,15816,1903
l2update,10984,1721
match,15790,1929
l2update,10753,1674
match,16189,1919
l2update,11492,3932
match,15915,2004
l2update,10857,1767
match,16188,1870
l2update,11030,1754
match,16197,1956
l2update,10835,1697
match,25620,4213
l2update,10263,1792
match,15371,1894
l2update,10065,1609
match,15039,1905
l2update,10192,1686
match,15391,1838
l2update,10314,1625
match,15652,4059
l2update,10165,1590
match,15396,1863
l2update,10044,1588
match,15485,1875
l2update,10040,1565
match,15463,1930
l2update,10302,1605
match,15630,3954
l2update,10112,1557
match,15406,1899
l2update,10593,1650
match,24047,1843
l2update,11125,1830
match,15799,1820
l2update,11102,3940
match,25215,2106
l2update,10848,1753
match,15636,1753
l2update,10081,1564
match,15411,1894
l2update,10129,1596
match,15380,1876
l2update,10908,3921
match,14952,1871
l2update,10018,1632
match,15462,1897
l2update,10176,1538
match,15348,1892
l2update,10175,1612
match,15723,3975
l2update,10464,1709
match,15491,1877
l2update,10263,1555
match,15382,1884
l2update,10598,1587
match,15158,1810
l2update,10730,1640
match,16391,3976
l2update,10135,1632
match,15775,1862
l2update,10067,1625
match,14877,1825
l2update,10113,1648
match,15400,1829
l2update,10204,1659
match,15671,3936
l2update,10597,1688
match,15345,1881
l2update,10122,1617
match,15614,1906
l2update,10111,1598
match,15228,1851
l2update,10663,1618
match,15507,3735
l2update,10367,1696
match,15051,1817
l2update,10191,1614
match,14910,1802
l2update,10382,1589
match,15397,1903
l2update,10994,3721
match,15804,1856
l2update,10141,1622
match,15391,1914
l2update,10637,1699
match,15468,1794
l2update,10597,1628
match,15718,4007
l2update,10812,1689
match,15567,1798
l2update,10330,1657
match,14892,1861
l2update,10352,1628
match,14997,1827
l2update,10161,1583
match,15767,3941
l2update,10657,1711
match,15513,1882
l2update,10185,1585
match,15563,1879
l2update,10192,1572
match,15486,1907
l2update,10636,1581
match,15819,3991
l2update,10094,1630
match,15653,1899
l2update,10087,1553
match,15000,1801
l2update,10108,1636
match,14922,1826
l2update,10098,1629
match,15733,3937
l2update,10264,1629
match,15429,1886
l2update,10206,1647
match,15659,1906
l2update,10143,1569
match,15490,1849
l2update,10438,3791
match,15013,1933
l2update,11140,1787
match,15508,1832
l2update,10239,1615
match,15323,1834
l2update,10163,1642
match,16094,4073
l2update,10157,1631
match,15520,1887
l2update,10706,1668
match,15556,1803
l2update,10732,1626
match,15698,1768
l2update,10081,1562
match,15855,3952
l2update,9970,1649
match,16052,1872
l2update,10214,1565
match,15439,1852
l2update,10221,1576
match,15358,1848
l2update,10708,1632
match,16389,3876
l2update,10192,1669
match,14993,1879
l2update,10470,1667
match,15356,1850
l2update,10724,1637
match,15275,1778
l2update,10451,1559
match,15734,3959
l2update,10607,1593
match,15549,1817
l2update,10169,1581
match,15648,1884
l2update,10105,1630
match,15244,1884
l2update,10775,3684
match,15534,1898
l2update,19019,1636
match,15954,2052
l2update,10779,1681
match,15552,1886
l2update,10772,1696
match,24911,1914
l2update,10588,3793
match,15449,1926
l2update,10414,1677
match,14919,1835
l2update,10687,1628
match,15366,1762
l2update,9969,1524
match,17503,22333
l2update,10351,1893
match,15183,1928
l2update,10576,1643
match,24661,2172
l2update,21446,3262
match,15894,2041
l2update,10326,1619
match,16124,4716
l2update,10393,1609
match,15146,1867
l2update,10236,1620
match,15103,1886
l2update,10427,1628
match,15030,1846
l2update,10240,1611
match,15663,3984
l2update,10708,1658
match,15048,1905
l2update,10403,1642
match,14890,1873
l2update,10779,1624
match,15387,1828
l2update,11102,3828
match,15617,1872
l2update,10046,1561
match,15234,1874
l2update,10509,1616
match,15280,1932
l2update,10073,1590
match,14833,1861
l2update,10942,3691
match,15127,1917
l2update,10337,1617
match,15117,1830
l2update,10706,1829
match,15443,1943
l2update,10119,1612
match,15775,4084
l2update,10428,1630
match,15553,1882
l2update,10463,1602
match,15354,1937
l2update,10343,1692
match,14894,1886
l2update,10512,1619
match,15691,3936
l2update,10435,1715
match,15338,1867
l2update,10265,1519
match,15499,1859
l2update,10079,1571
match,14822,1865
l2update,10222,1612
match,15870,3901
l2update,10637,1655
match,14918,1889
l2update,10730,1613
match,15381,1840
l2update,10114,1619
match,15467,1899
l2update,10774,1599
match,15742,3860
l2update,10637,1656
match,15135,1845
l2update,10066,1641
match,15373,1902
l2update,10627,1637
match,15315,1901
l2update,10769,3720
match,15220,1943
l2update,10174,1633
match,15569,1893
l2update,10379,1642
match,15234,1880
l2update,10275,1621
match,15705,3931
l2update,10855,1588
match,15853,1847
l2update,10239,1614
match,16117,1907
l2update,10026,1601
match,15604,1904
l2update,10022,1602
match,15765,3975
l2update,10344,1665
match,15478,1847
l2update,10401,1623
match,15677,1913
l2update,10372,1591
match,15034,1871
l2update,10382,1583
match,15685,3857
l2update,10703,1673
match,15308,1840
l2update,10068,1606
match,15268,1861
l2update,10173,1638
match,15349,1877
l2update,10505,1581
match,16579,13168
l2update,10478,1621
match,15833,1909
l2update,10348,1586
match,24170,1924
l2update,10788,1693
match,15460,1852
l2update,10745,3847
match,15616,1917
l2update,10124,1623
match,14953,1899
l2update,10756,1624
match,15434,1839
l2update,10294,1596
match,15475,1894
l2update,11064,3656
match,15778,1900
l2update,10216,1555
match,16262,1826
l2update,10759,1523
match,15953,1971
l2update,10179,1524
match,15428,3975
l2update,10166,1653
match,15540,1900
l2update,10470,1614
match,15291,1877
l2update,10251,1596
match,15270,1908
l2update,10058,1613
match,16206,4015
l2update,10246,1604
match,15543,1859
l2update,10480,1589
match,14878,1888
l2update,10819,1627
match,15492,1836
l2update,10121,1577
match,15869,3913
l2update,10069,1571
match,15456,1885
l2update,10502,1624
match,15219,1883
l2update,10626,1607
match,14946,1891
l2update,10955,3626
match,15505,1889
l2update,10515,1617
match,15369,1870
l2update,10136,1577
match,15305,1887
l2update,10034,1592
match,15356,1874
l2update,10648,3692
match,14999,1898
l2update,10803,1627
match,14985,1832
l2update,10552,1597
match,14996,1865
l2update,10476,1629
match,15546,4818
l2update,10755,1633
match,14882,1846
l2update,10227,1603
match,24659,1890
l2update,10555,1760
match,15351,1935
l2update,19827,1641
match,15343,4188
l2update,10547,1648
match,15242,1911
l2update,10500,1625
match,15460,1887
l2update,10622,1584
match,15077,1884
l2update,10782,1512
match,15693,3807
l2update,10487,1658
match,15286,1898
l2update,10171,1563
match,15420,1869
l2update,10314,1538
match,15544,1892
l2update,10117,1569
match,15329,3971
l2update,10543,1702
match,15104,1857
l2update,10638,1592
match,15603,1876
l2update,10656,1628
match,15447,1861
l2update,10853,3574
match,15151,1883
l2update,10509,1692
match,14844,1833
l2update,10608,1648
match,15051,1853
l2update,10286,1578
match,15973,3948
l2update,10188,1595
match,16258,1940
l2update,10303,1670
match,15002,1905
l2update,10183,1558
match,14971,1882
